Median_House_Value;Median_Income;Median_Age;Tot_Rooms;Tot_Bedrooms;Population;Households;Latitude;Longitude;Distance_to_coast;Distance_to_LA;Distance_to_SanDiego;Distance_to_SanJose;Distance_to_SanFrancisco;OcPrx_<1H OCEAN;OcPrx_INLAND;OcPrx_ISLAND;OcPrx_NEAR BAY;OcPrx_NEAR OCEAN
345400;7.9627;8;2915.0;371;1271;354;34.13;-117.69;57919.87156;51714.31178;164740.9664;520435.0322;588325.4474;0;1;0;0;0
304100;7.7234;10;2846.0;362;1221;355;34.13;-117.67;59085.44257;53530.97727;164197.5371;521751.1674;589631.0379;0;1;0;0;0
307100;6.3842;17;3229.0;405;1289;407;34.13;-117.66;59681.08849;54439.94091;163933.027;522410.3272;590284.805;0;1;0;0;0
191700;5.3525;15;3162.0;495;1145;473;34.12;-117.67;58237.82113;53365.73481;163133.6882;522528.3146;590414.6795;0;1;0;0;0
254100;6.075;19;3995.0;554;1523;509;34.13;-117.66;59681.08849;54439.94091;163933.027;522410.3272;590284.805;0;1;0;0;0
255900;5.9328;24;2121.0;296;913;302;34.13;-117.65;60284.97038;55349.2975;163673.3512;523070.2114;590939.217;0;1;0;0;0
242700;6.2083;17;3006.0;427;1291;406;34.12;-117.65;59454.59461;55189.71156;162606.0111;523845.5618;591721.2854;0;1;0;0;0
226800;6.0758;4;4323.0;775;1479;663;34.12;-117.63;60703.08687;57014.83481;162097.8711;525165.7013;593030.467;0;1;0;0;0
202900;5.8407;18;3605.0;534;1682;480;34.12;-117.64;60074.99831;56102.13687;162349.4873;524505.2714;592375.5553;0;1;0;0;0
176600;3.6219;29;2927.0;634;1710;623;34.11;-117.65;58633.54684;55052.12613;161539.2727;524622.1204;592504.4053;0;1;0;0;0
146900;2.5868;16;2129.0;420;932;379;34.11;-117.64;59262.62023;55966.90175;161281.0221;525280.9347;593157.8911;0;1;0;0;0
165600;4.2969;30;2674.0;428;1404;456;34.11;-117.63;59899.30242;56881.8769;161027.7067;525940.4708;593812.0197;0;1;0;0;0
119300;2.6929;16;2427.0;522;794;491;34.11;-117.69;56198.40548;51395.23224;162621.1509;521994.1351;589896.933;0;1;0;0;0
259400;5.7214;16;2181.0;321;1133;350;34.12;-117.68;57641.95871;52454.21377;163404.7943;521870.7826;589762.3477;0;1;0;0;0
208600;5.5292;16;3190.0;471;1414;464;34.11;-117.68;56794.49258;52309.10124;162343.3984;522650.0351;590547.8261;0;1;0;0;0
251100;6.1195;16;3853.0;541;1726;497;34.12;-117.66;58842.11883;54277.57264;162867.4192;523186.5753;591067.6594;0;1;0;0;0
230500;5.0681;19;3445.0;661;1635;580;34.11;-117.66;58012.32978;54137.56017;161802.435;523964.0305;591851.5644;0;1;0;0;0
239000;6.5587;27;2298.0;340;1071;369;34.12;-117.65;59454.59461;55189.71156;162606.0111;523845.5618;591721.2854;0;1;0;0;0
233500;5.3368;28;2788.0;370;1140;385;34.11;-117.65;58633.54684;55052.12613;161539.2727;524622.1204;592504.4053;0;1;0;0;0
137500;2.6074;17;3759.0;1035;1722;847;34.1;-117.69;55351.10353;51271.1326;161562.2923;522775.4865;590684.2433;0;1;0;0;0
174000;3.875;28;1263.0;248;601;219;34.1;-117.67;56570.05288;53103.59984;161007.9401;524086.2215;591985.1073;0;1;0;0;0
155700;4.3438;19;2969.0;605;1326;573;34.1;-117.67;56570.05288;53103.59984;161007.9401;524086.2215;591985.1073;0;1;0;0;0
136400;3.6;19;1688.0;365;622;322;34.1;-117.65;57822.22446;54936.70651;160473.148;525399.8818;593288.5725;0;1;0;0;0
145300;3.4634;37;1971.0;345;939;358;34.1;-117.66;57192.12092;54020.07732;160738.0867;524742.6874;592636.5158;0;1;0;0;0
150000;2.2429;26;1855.0;553;1109;536;34.1;-117.66;57192.12092;54020.07732;160738.0867;524742.6874;592636.5158;0;1;0;0;0
106000;2.4667;30;1461.0;341;1014;345;34.1;-117.65;57822.22446;54936.70651;160473.148;525399.8818;593288.5725;0;1;0;0;0
148800;2.9812;22;1547.0;334;773;316;34.09;-117.68;55127.76848;52088.91971;160222.6634;524212.1329;592121.9125;0;1;0;0;0
101000;2.7266;17;4418.0;1256;2417;1094;34.09;-117.67;55750.72797;53007.04535;159946.0668;524866.9704;592771.8853;0;1;0;0;0
166300;3.6667;26;1151.0;200;593;188;34.09;-117.66;56381.91036;53925.27135;159674.3871;525522.5406;593422.5095;0;1;0;0;0
162500;3.2321;20;2462.0;496;1117;458;34.09;-117.66;56381.91036;53925.27135;159674.3871;525522.5406;593422.5095;0;1;0;0;0
151500;3.0357;23;1426.0;313;954;319;34.09;-117.66;56381.91036;53925.27135;159674.3871;525522.5406;593422.5095;0;1;0;0;0
145600;4.3958;33;2446.0;396;1209;412;34.09;-117.65;57021.04259;54843.59265;159407.6493;526178.8406;594073.7828;0;1;0;0;0
158800;5.1261;20;3216.0;516;1655;524;34.13;-117.62;62143.61456;58079.54034;162923.5582;525054.1834;592906.3018;0;1;0;0;0
243900;6.148;17;1869.0;311;831;262;34.11;-117.62;60543.35334;57797.0421;160779.3499;526600.7258;594466.7891;0;1;0;0;0
192800;4.4637;31;2561.0;414;1204;435;34.11;-117.62;60543.35334;57797.0421;160779.3499;526600.7258;594466.7891;0;1;0;0;0
122800;2.6582;15;4799.0;1209;2554;1057;34.1;-117.63;59105.50677;56770.39059;159958.1122;526716.4453;594594.6216;0;1;0;0;0
114100;2.6818;8;3557.0;890;2251;765;34.09;-117.63;58322.10781;56680.50259;158889.0991;527493.6195;595378.2684;0;1;0;0;0
121300;3.05;34;2839.0;659;1822;631;34.09;-117.64;57667.8603;55762.00453;159145.8785;526835.8678;594725.7031;0;1;0;0;0
116300;2.7083;46;1214.0;281;701;294;34.09;-117.65;57021.04259;54843.59265;159407.6493;526178.8406;594073.7828;0;1;0;0;0
115800;3.0284;44;1526.0;337;831;326;34.1;-117.65;57822.22446;54936.70651;160473.148;525399.8818;593288.5725;0;1;0;0;0
139300;2.7159;44;2808.0;585;1444;550;34.1;-117.65;57822.22446;54936.70651;160473.148;525399.8818;593288.5725;0;1;0;0;0
137300;3.3482;21;5662.0;1185;3067;1055;34.08;-117.68;54309.3762;52014.14721;159163.3517;524994.9675;592910.5121;0;1;0;0;0
137200;3.0978;28;2459.0;492;1230;498;34.08;-117.68;54309.3762;52014.14721;159163.3517;524994.9675;592910.5121;0;1;0;0;0
123400;3.5036;29;1840.0;388;1278;368;34.07;-117.67;54143.39979;52883.5925;157824.3889;526432.0324;594348.5488;0;1;0;0;0
135000;1.7806;24;2626.0;692;2204;647;34.07;-117.68;53501.57628;51963.06641;158104.7627;525778.9854;593700.1438;0;1;0;0;0
121300;4.0375;32;1775.0;314;1067;302;34.07;-117.68;53501.57628;51963.06641;158104.7627;525778.9854;593700.1438;0;1;0;0;0
166400;4.7176;35;2621.0;391;1074;391;34.08;-117.65;56230.43467;54772.89831;158342.7893;526958.9917;594860.0322;0;1;0;0;0
144900;3.3836;38;2750.0;572;1410;483;34.08;-117.65;56230.43467;54772.89831;158342.7893;526958.9917;594860.0322;0;1;0;0;0
139600;2.9474;37;2454.0;511;1165;504;34.07;-117.66;54793.2528;53804.14087;157548.9862;527085.8147;594997.607;0;1;0;0;0
114900;2.2244;24;4043.0;952;2174;859;34.06;-117.66;54015.74001;53777.9706;156487.3122;527869.2251;595786.7027;0;1;0;0;0
137000;2.8702;36;2072.0;408;964;395;34.07;-117.66;54793.2528;53804.14087;157548.9862;527085.8147;594997.607;0;1;0;0;0
138100;2.587;33;2081.0;409;1008;375;34.07;-117.66;54793.2528;53804.14087;157548.9862;527085.8147;594997.607;0;1;0;0;0
141000;3.3036;36;1485.0;236;623;261;34.08;-117.66;55582.13534;53853.26202;158611.3491;526303.5848;594209.5413;0;1;0;0;0
157200;3.9227;33;3659.0;590;1773;615;34.08;-117.66;55582.13534;53853.26202;158611.3491;526303.5848;594209.5413;0;1;0;0;0
130400;3.3958;37;2576.0;468;1284;428;34.08;-117.64;56886.31938;55692.58369;158079.2243;527615.127;595511.1711;0;1;0;0;0
122800;3.2083;43;1970.0;379;1036;391;34.07;-117.64;56115.92806;55645.29995;157013.1985;528395.5742;596297.675;0;1;0;0;0
144300;3.375;52;2264.0;439;1031;437;34.08;-117.65;56230.43467;54772.89831;158342.7893;526958.9917;594860.0322;0;1;0;0;0
158200;5.4689;40;1609.0;258;624;242;34.08;-117.65;56230.43467;54772.89831;158342.7893;526958.9917;594860.0322;0;1;0;0;0
118000;3.495;35;1254.0;241;729;253;34.08;-117.64;56886.31938;55692.58369;158079.2243;527615.127;595511.1711;0;1;0;0;0
122600;2.4464;33;1987.0;455;1369;475;34.08;-117.64;56886.31938;55692.58369;158079.2243;527615.127;595511.1711;0;1;0;0;0
111700;3.8355;38;1810.0;371;1257;354;34.08;-117.63;57549.5301;56612.31577;157820.6792;528271.9882;596162.956;0;1;0;0;0
106700;3.4432;39;2650.0;511;1537;495;34.07;-117.63;56788.2153;56565.90862;156752.8647;529051.546;596948.6804;0;1;0;0;0
127000;3.3936;15;4061.0;811;2884;734;34.07;-117.62;57467.46163;57486.53545;156497.6048;529708.2421;597600.3307;0;1;0;0;0
116300;3.1597;30;1372.0;235;1047;225;34.08;-117.62;58219.81647;57532.0923;157567.1787;528929.5724;596815.3847;0;1;0;0;0
126200;2.8977;19;3490.0;816;2818;688;34.09;-117.63;58322.10781;56680.50259;158889.0991;527493.6195;595378.2684;0;1;0;0;0
132000;4.0139;26;3271.0;595;2259;566;34.09;-117.62;58983.53786;57599.08269;158637.3354;528152.0929;596031.4764;0;1;0;0;0
111800;3.125;22;2626.0;631;1678;557;34.08;-117.62;58219.81647;57532.0923;157567.1787;528929.5724;596815.3847;0;1;0;0;0
136000;4.4946;24;2801.0;554;2064;529;34.08;-117.62;58219.81647;57532.0923;157567.1787;528929.5724;596815.3847;0;1;0;0;0
128800;3.0199;20;3550.0;736;2229;681;34.08;-117.61;58896.9369;58451.91118;157318.7473;529587.8769;597468.4551;0;1;0;0;0
135500;4.4205;23;1945.0;362;1483;383;34.09;-117.61;59651.91153;58517.74096;158390.6112;528811.2852;596685.325;0;1;0;0;0
144000;4.6167;11;2000.0;391;1503;426;34.09;-117.61;59651.91153;58517.74096;158390.6112;528811.2852;596685.325;0;1;0;0;0
158700;4.7147;12;4427.0;822;2400;843;34.08;-117.61;58896.9369;58451.91118;157318.7473;529587.8769;597468.4551;0;1;0;0;0
159800;4.9063;15;2700.0;460;1432;449;34.08;-117.6;59580.65838;59371.77042;157075.4088;530246.8991;598122.165;0;1;0;0;0
113200;1.4464;35;2501.0;651;1182;591;34.07;-117.65;55450.85301;54724.71037;157278.5808;527740.3296;595647.3165;0;1;0;0;0
117200;1.9236;52;1041.0;252;558;231;34.07;-117.65;55450.85301;54724.71037;157278.5808;527740.3296;595647.3165;0;1;0;0;0
112500;2.0893;41;465.0;130;349;138;34.06;-117.65;54682.76919;54699.08831;156215.0373;528522.8491;596435.6316;0;1;0;0;0
98100;2.2765;30;2787.0;713;2647;693;34.07;-117.64;56115.92806;55645.29995;157013.1985;528395.5742;596297.675;0;1;0;0;0
111200;2.837;38;2450.0;544;1823;536;34.07;-117.64;56115.92806;55645.29995;157013.1985;528395.5742;596297.675;0;1;0;0;0
108300;2.6913;52;1644.0;372;1269;355;34.07;-117.64;56115.92806;55645.29995;157013.1985;528395.5742;596297.675;0;1;0;0;0
110400;2.4583;26;1592.0;429;1182;365;34.06;-117.67;53356.34008;52856.85683;156764.6123;527216.335;595138.426;0;1;0;0;0
91800;1.608;39;1405.0;339;1489;336;34.06;-117.66;54015.74001;53777.9706;156487.3122;527869.2251;595786.7027;0;1;0;0;0
90500;2.25;41;1171.0;334;1479;334;34.06;-117.65;54682.76919;54699.08831;156215.0373;528522.8491;596435.6316;0;1;0;0;0
79200;1.7292;43;763.0;219;851;198;34.06;-117.64;55357.15184;55620.20976;155947.8139;529177.2042;597085.2106;0;1;0;0;0
85700;1.9659;50;637.0;143;590;147;34.06;-117.64;55357.15184;55620.20976;155947.8139;529177.2042;597085.2106;0;1;0;0;0
88300;2.3636;39;1210.0;310;1294;303;34.06;-117.63;56038.62245;56541.33476;155685.668;529832.2877;597735.4375;0;1;0;0;0
104000;2.3347;36;2341.0;520;2138;523;34.05;-117.66;53250.09498;53774.78473;155426.3411;528653.8108;596576.8241;0;1;0;0;0
108600;2.5391;33;960.0;216;831;222;34.05;-117.66;53250.09498;53774.78473;155426.3411;528653.8108;596576.8241;0;1;0;0;0
113600;3.625;6;5129.0;1119;2533;949;34.05;-117.66;53250.09498;53774.78473;155426.3411;528653.8108;596576.8241;0;1;0;0;0
162000;4.6563;16;3260.0;501;1973;535;34.04;-117.67;51817.95149;52873.54391;154647.2568;528788.457;596721.2509;0;1;0;0;0
147600;4.7872;16;2081.0;348;1332;356;34.04;-117.66;52496.837;53794.58734;154366.0875;529439.5663;597367.9673;0;1;0;0;0
147500;3.6467;14;2644.0;525;2021;511;34.05;-117.66;53250.09498;53774.78473;155426.3411;528653.8108;596576.8241;0;1;0;0;0
151000;3.9336;15;3393.0;653;2039;611;34.04;-117.65;53183.0803;54715.64074;154090.0;530091.4121;598015.338;0;1;0;0;0
159900;4.2054;10;3657.0;695;2079;663;34.04;-117.66;52496.837;53794.58734;154366.0875;529439.5663;597367.9673;0;1;0;0;0
167500;3.2062;6;2833.0;628;1717;589;34.05;-117.67;52581.01506;52853.50581;155705.5633;528001.8116;595929.328;0;1;0;0;0
194300;5.2551;13;2295.0;374;1284;378;34.04;-117.67;51817.95149;52873.54391;154647.2568;528788.457;596721.2509;0;1;0;0;0
99700;3.0598;13;1543.0;383;776;358;34.04;-117.67;51817.95149;52873.54391;154647.2568;528788.457;596721.2509;0;1;0;0;0
186500;3.9107;27;574.0;103;321;103;34.04;-117.68;51146.71676;51952.51099;154933.4802;528138.0868;596075.1907;0;1;0;0;0
159100;4.4042;9;2107.0;411;1138;389;34.02;-117.65;51735.54034;54822.47374;151967.7914;531664.639;599599.1189;0;1;0;0;0
185500;5.753;14;2137.0;345;1151;352;34.03;-117.66;51756.50689;53837.35307;153306.5662;530226.4867;598160.1282;0;1;0;0;0
178500;4.8906;16;3042.0;524;1516;475;34.02;-117.67;50330.8305;52983.65031;152532.933;530365.2333;598308.1427;0;1;0;0;0
207900;6.7544;11;3358.0;504;1690;482;34.02;-117.66;51029.66733;53903.02726;152247.7925;531014.5667;598953.3028;0;1;0;0;0
149100;3.449;15;4420.0;903;2373;858;34.03;-117.65;52452.51821;54757.79473;153028.5348;530877.4452;598806.7212;0;1;0;0;0
100000;2.5048;28;2360.0;607;2623;592;34.04;-117.65;53183.0803;54715.64074;154090.0;530091.4121;598015.338;0;1;0;0;0
96900;3.0057;32;1129.0;251;1378;268;34.05;-117.64;54610.47487;55617.34317;154883.0837;529960.0118;597873.7738;0;1;0;0;0
95700;2.1944;27;1407.0;362;1684;350;34.05;-117.64;54610.47487;55617.34317;154883.0837;529960.0118;597873.7738;0;1;0;0;0
137000;4.8281;11;2050.0;382;1044;371;34.03;-117.64;53155.45;55678.26788;152755.6416;531529.1386;599453.9671;0;1;0;0;0
102500;2.4716;21;1801.0;507;2556;484;34.04;-117.64;53876.40022;55636.7036;153819.0217;530743.9916;598663.3607;0;1;0;0;0
159100;4.1779;10;3194.0;579;2088;549;34.03;-117.64;53155.45;55678.26788;152755.6416;531529.1386;599453.9671;0;1;0;0;0
158000;4.0611;10;4887.0;930;2637;831;34.02;-117.64;52448.16543;55741.98632;151692.958;532315.4476;600245.5891;0;1;0;0;0
175400;5.6168;13;4864.0;729;2780;723;34.02;-117.63;53167.27109;56661.56177;151423.3204;532966.9897;600892.7112;0;1;0;0;0
195100;5.5632;9;4265.0;587;2280;589;34.02;-117.62;53892.59791;57581.19707;151158.9066;533619.2628;601540.4831;0;1;0;0;0
176000;4.8311;15;3942.0;661;2240;621;34.03;-117.62;54581.00279;57519.30255;152225.3804;532834.7197;600750.4097;0;1;0;0;0
164100;5.0431;16;2040.0;325;1207;324;34.02;-117.62;53892.59791;57581.19707;151158.9066;533619.2628;601540.4831;0;1;0;0;0
170300;3.8125;15;1791.0;346;1219;328;34.02;-117.61;54595.62122;58500.88938;150899.744;534272.2639;602188.9026;0;1;0;0;0
160400;5.2849;16;2103.0;348;1305;356;34.02;-117.6;55135.5024;59420.63605;150645.8596;534925.9906;602837.9678;0;1;0;0;0
175400;5.5677;16;1499.0;232;918;239;34.03;-117.6;56031.13423;59360.44587;151715.9993;534143.2084;602049.4392;0;1;0;0;0
103600;2.8281;33;883.0;211;1007;210;34.05;-117.62;55998.67726;57459.90229;154360.2531;531269.1316;599173.3193;0;1;0;0;0
150200;3.1672;8;4116.0;766;1785;745;34.04;-117.61;55996.17774;58399.9444;153037.0105;532706.1053;600611.32;0;1;0;0;0
202300;5.5425;12;5616.0;871;3019;782;34.02;-117.66;51029.66733;53903.02726;152247.7925;531014.5667;598953.3028;0;1;0;0;0
416700;2.125;6;248.0;47;119;42;34.02;-117.64;52448.16543;55741.98632;151692.958;532315.4476;600245.5891;0;1;0;0;0
275000;7.7197;8;63.0;9;25;7;34.02;-117.61;54595.62122;58500.88938;150899.744;534272.2639;602188.9026;0;1;0;0;0
181300;2.4375;29;1005.0;152;513;149;33.99;-117.64;50275.2329;56065.18004;148509.2346;534681.2951;602626.5082;0;1;0;0;0
201100;5.411;5;1387.0;236;855;270;34.0;-117.66;49618.82029;54102.73821;150132.5513;532594.1848;600542.6767;0;1;0;0;0
225000;2.7284;26;1225.0;199;717;204;33.98;-117.6;51615.67743;59867.66839;146371.5325;538068.6837;606002.1948;0;1;0;0;0
183300;4.2578;36;447.0;95;2886;85;33.94;-117.63;46424.46738;57934.85093;142932.526;539291.6548;607255.6037;0;1;0;0;0
131500;3.9241;16;2114.0;374;1463;399;34.11;-117.54;65934.60912;65124.24277;158973.696;531908.3279;599727.7554;0;1;0;0;0
191700;4.6437;21;2455.0;381;1094;327;34.14;-117.51;70207.11291;68258.84333;161646.7077;531621.4404;599397.4138;0;1;0;0;0
315000;4.1;2;718.0;98;119;50;34.16;-117.51;71693.64787;68604.24129;163825.3963;530101.7458;597860.417;0;1;0;0;0
206300;5.3638;3;5710.0;919;2874;886;34.14;-117.55;67484.62978;64615.63688;162430.8923;528943.0749;596745.1419;0;1;0;0;0
181300;3.7973;4;5351.0;1210;2988;1101;34.12;-117.56;65295.91481;63410.36418;160475.8508;529808.6536;597632.6403;0;1;0;0;0
139300;2.3603;17;3646.0;1035;1987;895;34.1;-117.59;61757.59938;60439.28051;158988.0699;529358.1951;597214.4036;0;1;0;0;0
100800;1.9531;27;754.0;200;746;185;34.09;-117.58;61696.42583;61274.14954;157680.9105;530793.1496;598650.6938;0;1;0;0;0
120400;3.9755;16;2401.0;465;1757;500;34.09;-117.59;61008.57449;60355.27769;157912.3757;530131.8163;597994.9358;0;1;0;0;0
118800;3.1458;4;2152.0;580;1083;441;34.07;-117.57;60959.85448;62089.91353;155298.2702;533002.4946;600868.1804;0;1;0;0;0
161400;5.0769;16;3443.0;562;2130;564;34.03;-117.59;56577.23472;60281.05514;151469.2049;534798.5364;602699.9187;0;1;0;0;0
152500;4.7857;14;1463.0;261;881;245;34.02;-117.59;55685.47545;60340.43459;150397.2802;535580.4401;603487.6764;0;1;0;0;0
174800;5.2692;4;5998.0;1092;3182;1042;34.02;-117.58;56245.24431;61260.28265;150154.0321;536235.6099;604138.0264;0;1;0;0;0
116400;2.9386;18;5605.0;1303;4028;1145;34.06;-117.53;62589.93135;65752.7452;153348.9544;536422.5954;604272.8808;0;1;0;0;0
103000;3.7917;5;2185.0;488;1379;458;34.1;-117.53;65923.47943;65945.78375;157685.7927;533342.0556;601163.0342;0;1;0;0;0
134100;3.2056;7;5954.0;1071;3567;1070;34.12;-117.43;72649.69417;75310.75098;158128.8702;538521.4614;606260.2437;0;1;0;0;0
119000;3.6417;16;5058.0;965;3388;878;34.13;-117.45;72828.27191;73596.46542;159528.1745;536415.8816;604159.6546;0;1;0;0;0
116100;0.8926;10;714.0;131;381;119;34.14;-117.46;73446.95239;72818.50507;160781.6427;534984.7452;602726.5193;0;1;0;0;0
93500;2.5833;35;908.0;226;667;203;34.1;-117.46;69423.88466;72373.8049;156403.5665;538021.4222;605797.9888;0;1;0;0;0
108800;1.9583;7;1759.0;473;1064;328;34.1;-117.46;69423.88466;72373.8049;156403.5665;538021.4222;605797.9888;0;1;0;0;0
101600;3.5488;8;4711.0;963;3310;988;34.09;-117.46;68426.33343;72304.96364;155309.6664;538783.6471;606568.514;0;1;0;0;0
99200;3.6394;32;3170.0;630;2612;580;34.09;-117.48;67627.04866;70466.01704;155652.0372;537445.006;605242.7057;0;1;0;0;0
98600;3.1838;32;1650.0;328;1124;290;34.09;-117.48;67627.04866;70466.01704;155652.0372;537445.006;605242.7057;0;1;0;0;0
90600;2.5833;30;2287.0;531;1796;503;34.1;-117.48;68636.31073;70536.87286;156743.5082;536681.043;604470.6525;0;1;0;0;0
120700;3.6602;18;3830.0;750;2767;702;34.08;-117.46;67432.36089;72253.17054;154216.0245;539547.0839;607340.0943;0;1;0;0;0
113400;2.9973;19;3155.0;572;2482;642;34.07;-117.46;66442.12766;72218.4623;153122.6462;540311.7275;608112.7257;0;1;0;0;0
117400;3.915;28;1922.0;382;1565;340;34.08;-117.48;66621.0561;70412.65116;154560.858;538210.1791;606015.8123;0;1;0;0;0
106400;3.1028;17;1834.0;390;1253;357;34.08;-117.48;66621.0561;70412.65116;154560.858;538210.1791;606015.8123;0;1;0;0;0
112500;1.5972;24;1017.0;227;568;187;34.07;-117.47;66025.12515;71297.63417;153293.599;539643.801;607451.0412;0;1;0;0;0
143100;2.9107;27;2532.0;495;1305;436;34.06;-117.42;67249.68988;75885.53749;151395.7164;543752.6041;611536.1867;0;1;0;0;0
195600;4.3397;24;2831.0;478;1582;435;34.06;-117.46;65455.80344;72200.86354;152029.5372;541077.5727;608886.4041;0;1;0;0;0
125000;2.7574;33;1379.0;273;884;229;34.06;-117.47;65032.42681;71279.69867;152201.7378;540410.5117;608225.4806;0;1;0;0;0
207700;3.9464;20;1483.0;249;660;194;34.05;-117.49;63215.56643;69436.54549;151473.5794;539848.0833;607682.4798;0;1;0;0;0
154700;5.1647;5;3958.0;665;2456;666;34.04;-117.5;61813.47655;68532.35948;150576.2894;539955.6456;607802.9691;0;1;0;0;0
143400;5.0175;4;3428.0;649;2158;632;34.04;-117.5;61813.47655;68532.35948;150576.2894;539955.6456;607802.9691;0;1;0;0;0
181800;5.3671;16;1769.0;254;1778;251;34.18;-117.4;79847.44504;78956.63604;164320.4789;536046.7884;603705.3848;0;1;0;0;0
137500;3.7578;16;193.0;45;312;76;34.2;-117.38;82664.49315;81179.89495;166287.2323;535924.6675;603546.1194;0;1;0;0;0
105800;2.7827;9;4288.0;1017;3156;900;34.1;-117.45;69832.67324;73292.3666;156241.5894;538692.6267;606462.5679;0;1;0;0;0
91100;2.0308;6;5571.0;1316;4048;1154;34.1;-117.45;69832.67324;73292.3666;156241.5894;538692.6267;606462.5679;0;1;0;0;0
111900;3.3958;25;4261.0;893;2319;702;34.11;-117.42;72094.24368;76129.68104;156886.3492;539952.7252;607693.5054;0;1;0;0;0
115400;4.1399;18;3977.0;809;2231;742;34.1;-117.42;71116.96322;76048.40654;155787.8305;540710.2698;608459.9255;0;1;0;0;0
99500;3.7011;34;1345.0;265;834;290;34.1;-117.43;70679.38597;75129.6696;155933.7055;540037.0531;607793.5383;0;1;0;0;0
109800;2.7757;17;4109.0;884;2544;780;34.11;-117.43;71662.68493;75212.04597;157031.1868;539278.6447;607026.3583;0;1;0;0;0
89900;2.4735;43;1898.0;418;971;366;34.1;-117.43;70679.38597;75129.6696;155933.7055;540037.0531;607793.5383;0;1;0;0;0
95100;2.075;43;1614.0;400;926;349;34.1;-117.44;70251.23153;74210.98891;156084.9636;539364.5045;607127.7518;0;1;0;0;0
97400;2.3682;24;3477.0;831;2541;753;34.09;-117.44;69265.69472;74144.06795;154988.7774;540124.9968;607896.7533;0;1;0;0;0
113800;2.375;12;3598.0;828;2588;781;34.09;-117.44;69265.69472;74144.06795;154988.7774;540124.9968;607896.7533;0;1;0;0;0
116400;3.6025;15;5024.0;992;3208;981;34.08;-117.44;68284.04089;74093.77505;153892.8173;540886.7029;608666.8115;0;1;0;0;0
128300;4.1375;28;3193.0;525;1750;523;34.09;-117.42;70143.69382;75983.31846;154689.5037;541469.0351;609227.4076;0;1;0;0;0
127700;3.4844;28;2300.0;419;1312;444;34.08;-117.42;69174.60478;75934.45843;153591.3729;542229.016;609995.9479;0;1;0;0;0
127400;4.263;31;3207.0;560;1582;538;34.08;-117.43;68724.55528;75014.10725;153739.3665;541557.524;609331.0783;0;1;0;0;0
120200;2.7437;18;3172.0;632;1621;573;34.09;-117.43;69699.9543;75063.67561;154836.4306;540796.6812;608561.7796;0;1;0;0;0
127500;2.7569;21;4460.0;930;2657;839;34.08;-117.42;69174.60478;75934.45843;153591.3729;542229.016;609995.9479;0;1;0;0;0
121700;2.1189;13;4563.0;1187;2475;1019;34.08;-117.43;68724.55528;75014.10725;153739.3665;541557.524;609331.0783;0;1;0;0;0
113500;3.3553;21;3465.0;639;2292;628;34.07;-117.45;66869.29711;73139.29905;152957.1367;540980.3339;608775.0201;0;1;0;0;0
95300;2.3768;18;2453.0;537;1503;500;34.07;-117.43;67753.36307;74980.9971;152642.5179;542319.5763;610101.4303;0;1;0;0;0
